sip_uuid,bucket,am_status,package_type,size_bytes,current_location,current_path,title
deb93a32-171d-476c-b2e0-f6e4922c9ac3,B,UPLOADED,AIP,1454699,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,deb9/3a32/171d/476c/b2e0/f6e4/922c/9ac3/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0020.00002_transfer-deb93a32-171d-476c-b2e0-f6e4922c9ac3.7z,"Barnett Schnitzer's application, 1906 November 6"
d5e296cc-23e5-4e6f-a8bc-1274c9961171,B,UPLOADED,AIP,684627,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,d5e2/96cc/23e5/4e6f/a8bc/1274/c996/1171/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0003.00009_transfer-d5e296cc-23e5-4e6f-a8bc-1274c9961171.7z,"Letter from J. B. Fish to Dr. Spivak, 1907 December 11"
f505c060-3e2f-4503-a575-da0e1bde4ace,B,UPLOADED,AIP,734475,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,f505/c060/3e2f/4503/a575/da0e/1bde/4ace/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0021.00018_transfer-f505c060-3e2f-4503-a575-da0e1bde4ace.7z,"Letter from Dr. Smirnow to Dr Spivak, 1907 June 13"
1ad48dc0-b8d1-4eb7-b6bb-9df27ff14b7a,B,UPLOADED,AIP,1583838,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,1ad4/8dc0/b8d1/4eb7/b6bb/9df2/7ff1/4b7a/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0016.00010_transfer-1ad48dc0-b8d1-4eb7-b6bb-9df27ff14b7a.7z,"Letter from JCRS to Mr. Holmstock, 1907 March 16"
b1883ffd-367e-45f1-80cc-e9fbb9c80a9e,B,UPLOADED,AIP,656177,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,b188/3ffd/367e/45f1/80cc/e9fb/b9c8/0a9e/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0021.00010_transfer-b1883ffd-367e-45f1-80cc-e9fbb9c80a9e.7z,"Letter from JCRS to Dr. M. R. Smirnow, 1907 May 6"
4b946fcb-8ddb-485d-a784-eab09b493742,B,UPLOADED,AIP,358990,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,4b94/6fcb/8ddb/485d/a784/eab0/9b49/3742/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0025.00012_transfer-4b946fcb-8ddb-485d-a784-eab09b493742.7z,"Letter from Morris J. Krohn to JCRS, 1906 November 19"
92455ab2-387c-4d79-bf84-bf6573172346,B,UPLOADED,AIP,566435,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,9245/5ab2/387c/4d79/bf84/bf65/7317/2346/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0038.00010_transfer-92455ab2-387c-4d79-bf84-bf6573172346.7z,"Letter from JCRS to Hartford Ladies Consumptives' Relief Society, 1907 January 7"
c4d1497d-aaeb-48e4-b4c5-830144ff9a07,B,UPLOADED,AIP,590467,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,c4d1/497d/aaeb/48e4/b4c5/8301/44ff/9a07/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0021.00007_transfer-c4d1497d-aaeb-48e4-b4c5-830144ff9a07.7z,"Letter from JCRS to Mr. H. Ricklin, 1906 December 14"
c407446e-cd81-444f-91a4-831e05a65c65,B,UPLOADED,AIP,974147,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,c407/446e/cd81/444f/91a4/831e/05a6/5c65/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0029.00012_transfer-c407446e-cd81-444f-91a4-831e05a65c65.7z,"Letter from The Ladies Relief Society of Hartford to JCRS, 1906 December 12"
6fa9e845-4e75-45fc-a77e-ab24b64dd8fe,B,UPLOADED,AIP,661549,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,6fa9/e845/4e75/45fc/a77e/ab24/b64d/d8fe/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0034.00016_transfer-6fa9e845-4e75-45fc-a77e-ab24b64dd8fe.7z,"Letter from JCRS to Mr. Leo Edelstein, 1907 May 24"
a13af2c0-e55a-4075-ad41-5005a593188c,B,UPLOADED,AIP,750195,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,a13a/f2c0/e55a/4075/ad41/5005/a593/188c/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0029.00004_transfer-a13af2c0-e55a-4075-ad41-5005a593188c.7z,"Letter from JCRS to Mr. David Leikind, 1906 December 5"
9636f097-6ad3-4a5c-b47d-7a6281ced0ca,B,UPLOADED,AIP,600375,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,9636/f097/6ad3/4a5c/b47d/7a62/81ce/d0ca/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0014.00005_transfer-9636f097-6ad3-4a5c-b47d-7a6281ced0ca.7z,"Letter from JCRS to Mrs. Sarah Chavin, 1906 November 5"
6f229132-dbc3-42c9-a3da-6f8abced6493,B,UPLOADED,AIP,1651880,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,6f22/9132/dbc3/42c9/a3da/6f8a/bced/6493/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0008.00001_transfer-6f229132-dbc3-42c9-a3da-6f8abced6493.7z,"Meyer Rinland's Application to JCRS, 1906 August 26"
9930f763-fd0c-4759-87df-a2271c8b4c6e,B,UPLOADED,AIP,1472278,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,9930/f763/fd0c/4759/87df/a227/1c8b/4c6e/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0026.00001_transfer-9930f763-fd0c-4759-87df-a2271c8b4c6e.7z,"Application of Ben Averbach to JCRS, 1906 July 3"
ae64227f-0cf9-4920-a693-cad48179fe03,B,UPLOADED,AIP,722480,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,ae64/227f/0cf9/4920/a693/cad4/8179/fe03/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0003.00012_transfer-ae64227f-0cf9-4920-a693-cad48179fe03.7z,"Letter from B Thomashefsky to Dr. Spivak, 1908 January 8"
c4b730c8-b7af-48a1-8a28-748a1e573d02,B,UPLOADED,AIP,978621,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,c4b7/30c8/b7af/48a1/8a28/748a/1e57/3d02/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0033.00009_transfer-c4b730c8-b7af-48a1-8a28-748a1e573d02.7z,"Letter from Mrs. Nettie Weingart to JCRS, 1907 January 18"
4521464f-c164-4341-84fe-ccd31b4ed504,B,UPLOADED,AIP,567067,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,4521/464f/c164/4341/84fe/ccd3/1b4e/d504/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0015.00009_transfer-4521464f-c164-4341-84fe-ccd31b4ed504.7z,"Letter from JCRS to Mr. Jacob Gleeman, 1906 December 8"
7f1571be-8ee1-4217-85eb-8579dead5ba4,B,UPLOADED,AIP,729580,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,7f15/71be/8ee1/4217/85eb/8579/dead/5ba4/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0009.00002_transfer-7f1571be-8ee1-4217-85eb-8579dead5ba4.7z,"Letter from Jacob Schoen to Dr Spivak, 1906 November 13"
01580d87-396b-460f-a2f1-d6c999b9fdf4,B,UPLOADED,AIP,351306,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,0158/0d87/396b/460f/a2f1/d6c9/99b9/fdf4/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0010.00015_transfer-01580d87-396b-460f-a2f1-d6c999b9fdf4.7z,"Letter from JCRS to William Weinberger, 1907 June 17"
03d95deb-a41f-4cdf-952d-e21f6b5e915c,B,UPLOADED,AIP,354029,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,03d9/5deb/a41f/4cdf/952d/e21f/6b5e/915c/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0040.00001_transfer-03d95deb-a41f-4cdf-952d-e21f6b5e915c.7z,"Letter from Emanuel Friedman to JCRS, 1906 December 18"
65b309c7-4e37-4fcf-98c0-ef79765e1099,B,UPLOADED,AIP,243714,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,65b3/09c7/4e37/4fcf/98c0/ef79/765e/1099/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0004.00010_transfer-65b309c7-4e37-4fcf-98c0-ef79765e1099.7z,"Letter from A Wobb about Benjamin Samowitz, 1907 October 13"
d7075ae2-6a50-4015-9df1-aa45d24acce1,B,UPLOADED,AIP,629810,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,d707/5ae2/6a50/4015/9df1/aa45/d24a/cce1/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0012.00008_transfer-d7075ae2-6a50-4015-9df1-aa45d24acce1.7z,"Letter from JCRS to Mr. Sam Dworkin, 1906 November 17"
a2ea0e63-b172-4054-83dd-10821d0a0fc7,B,UPLOADED,AIP,631231,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,a2ea/0e63/b172/4054/83dd/1082/1d0a/0fc7/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0016.00007_transfer-a2ea0e63-b172-4054-83dd-10821d0a0fc7.7z,"Yiddish letter, between 1906-and 1907"
fea22b21-424d-470a-a29a-d4abf95b5b92,B,UPLOADED,AIP,793898,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,fea2/2b21/424d/470a/a29a/d4ab/f95b/5b92/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0040.00008_transfer-fea22b21-424d-470a-a29a-d4abf95b5b92.7z,"Letter from Mr. M. Sever to JCRS, 1907 February 26"
7f300544-92b2-4e1b-8396-c6915fe68dda,B,UPLOADED,AIP,534866,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,7f30/0544/92b2/4e1b/8396/c691/5fe6/8dda/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0039.00005_transfer-7f300544-92b2-4e1b-8396-c6915fe68dda.7z,"Letter from JCRS to Mrs. Sarah Sher, 1906 December 20"
5d88f7bf-f901-46e6-baa2-2b2a27e1a4a4,B,UPLOADED,AIP,724573,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,5d88/f7bf/f901/46e6/baa2/2b2a/27e1/a4a4/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0032.00004_transfer-5d88f7bf-f901-46e6-baa2-2b2a27e1a4a4.7z,"Letter from JCRS to Jewish Relief Society, 1907 April 1"
2010373a-56d6-43b6-b342-1d98b03d5e08,B,UPLOADED,AIP,610778,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,2010/373a/56d6/43b6/b342/1d98/b03d/5e08/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0039.00010_transfer-2010373a-56d6-43b6-b342-1d98b03d5e08.7z,"Letter from JCRS to Mr. Samuel Sher, 1907 July 29"
8e9deac5-7f7a-4e3b-a57c-247f08609e2b,B,UPLOADED,AIP,1704055,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,8e9d/eac5/7f7a/4e3b/a57c/247f/0860/9e2b/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0030.00002_transfer-8e9deac5-7f7a-4e3b-a57c-247f08609e2b.7z,"Second Application of Mendel Zabyezshinsky to JCRS, 1906 November 30"
0c4b5264-bb8a-46d2-b15e-13ae506d22aa,B,UPLOADED,AIP,641312,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,0c4b/5264/bb8a/46d2/b15e/13ae/506d/22aa/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0002.00006_transfer-0c4b5264-bb8a-46d2-b15e-13ae506d22aa.7z,"Letter from Dr. A. Zederbaum to JCRS, 1906 October 18"
f4aedfe6-5853-4eba-89c1-ab2258a566cd,B,UPLOADED,AIP,729571,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,f4ae/dfe6/5853/4eba/89c1/ab22/58a5/66cd/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0015.00011_transfer-f4aedfe6-5853-4eba-89c1-ab2258a566cd.7z,"Letter from JCRS to Mr. Nathan Gleeman, 1906 December 10"
9c24963c-ea62-4da9-9528-7a73f07dcf4f,B,UPLOADED,AIP,799215,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,9c24/963c/ea62/4da9/9528/7a73/f07d/cf4f/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0026.00003_transfer-9c24963c-ea62-4da9-9528-7a73f07dcf4f.7z,"Letter from JCRS to Mrs. Averbach, 1906 December 3"
3cf0bde6-2601-4a61-b152-4bbca40cbb30,B,UPLOADED,AIP,712429,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,3cf0/bde6/2601/4a61/b152/4bbc/a40c/bb30/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0016.00013_transfer-3cf0bde6-2601-4a61-b152-4bbca40cbb30.7z,"Letter from JCRS to Mrs. L. Bruch, 1907 May 21"
94af1603-3720-43e7-a3ac-6347d78bdc1b,B,UPLOADED,AIP,619913,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,94af/1603/3720/43e7/a3ac/6347/d78b/dc1b/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0037.00012_transfer-94af1603-3720-43e7-a3ac-6347d78bdc1b.7z,"Letter from JCRS to Jewish Relief Society, 1907 March 4"
8d29ffed-61d8-4dbc-86df-9006c3fd406a,B,UPLOADED,AIP,528540,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,8d29/ffed/61d8/4dbc/86df/9006/c3fd/406a/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0040.00003_transfer-8d29ffed-61d8-4dbc-86df-9006c3fd406a.7z,"Letter from JCRS to Mrs. Garson, 1906 December 24"
01a69242-4e90-4dce-ba96-8d490adcd64a,B,UPLOADED,AIP,1115232,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,01a6/9242/4e90/4dce/ba96/8d49/0adc/d64a/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0025.00004_transfer-01a69242-4e90-4dce-ba96-8d490adcd64a.7z,"Letter from JCRS to Hebrew Ladies Relief Association, 1906 November 10"
0fd3f901-4a27-4830-9400-bf26d1066341,B,UPLOADED,AIP,566015,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,0fd3/f901/4a27/4830/9400/bf26/d106/6341/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0012.00007_transfer-0fd3f901-4a27-4830-9400-bf26d1066341.7z,"Letter from JCRS to Mr. M. Berger, 1906 November 20"
be745a1c-d63f-40cd-a04d-eacadd187916,B,UPLOADED,AIP,410522549,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,be74/5a1c/d63f/40cd/a04d/eaca/dd18/7916/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.05.0206.00001.00031_transfer-be745a1c-d63f-40cd-a04d-eacadd187916.7z,"Sanatorium, Volume 19, Number 4 (October, November, December 1925), 1925"
2d05a7d2-fcd0-4cfd-abbd-9edb48bd1349,B,UPLOADED,AIP,636089,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,2d05/a7d2/fcd0/4cfd/abbd/9edb/48bd/1349/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0024.00005_transfer-2d05a7d2-fcd0-4cfd-abbd-9edb48bd1349.7z,"Letter from JCRS to Mr. M. A. Saly, 1907 January 28"
6f004c91-d2ee-4469-bcc9-47041ef96809,B,UPLOADED,AIP,1458880,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,6f00/4c91/d2ee/4469/bcc9/4704/1ef9/6809/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0034.00003_transfer-6f004c91-d2ee-4469-bcc9-47041ef96809.7z,"Application of Isidor Edelstein to JCRS, 1906 November 30"
b5a8baaf-60c0-4238-bc66-6426fea03b63,B,UPLOADED,AIP,444016,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,b5a8/baaf/60c0/4238/bc66/6426/fea0/3b63/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0034.00015_transfer-b5a8baaf-60c0-4238-bc66-6426fea03b63.7z,"Letter from Mr. Leo Edelstein to JCRS, 1907 May 17"
da7f5798-8d35-47b1-9644-0eb997326201,B,UPLOADED,AIP,730751,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,da7f/5798/8d35/47b1/9644/0eb9/9732/6201/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0015.00001_transfer-da7f5798-8d35-47b1-9644-0eb997326201.7z,"Letter from Mrs. Roisner to JCRS, 1906 September 25"
175924b5-5be8-4469-abfe-8dd0ef612368,B,UPLOADED,AIP,350835,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,1759/24b5/5be8/4469/abfe/8dd0/ef61/2368/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0015.00015_transfer-175924b5-5be8-4469-abfe-8dd0ef612368.7z,"Note from Gleeman, 1906 January 7"
5b3350cf-fec8-4143-9599-27fd5fae4dc6,B,UPLOADED,AIP,526338,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,5b33/50cf/fec8/4143/9599/27fd/5fae/4dc6/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0040.00005_transfer-5b3350cf-fec8-4143-9599-27fd5fae4dc6.7z,"Letter from JCRS to Mr. Nathan Weiner, 1906 December 24"
96a61067-2358-409a-a5e3-d23bd8608864,B,UPLOADED,AIP,815709,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,96a6/1067/2358/409a/a5e3/d23b/d860/8864/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0033.00004_transfer-96a61067-2358-409a-a5e3-d23bd8608864.7z,"Letter from JCRS to representatives of Hartford Societies, 1906 December 10"
1745f5ec-2d0b-44bc-9f65-08513f4cd53c,B,UPLOADED,AIP,778369,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,1745/f5ec/2d0b/44bc/9f65/0851/3f4c/d53c/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0003.00001_transfer-1745f5ec-2d0b-44bc-9f65-08513f4cd53c.7z,"Letter from B Thomaskefsky to JCRS, 1906 September 28"
20f6b0fd-e0cb-46b1-880a-e32d81533319,B,UPLOADED,AIP,652726,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,20f6/b0fd/e0cb/46b1/880a/e32d/8153/3319/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0025.00017_transfer-20f6b0fd-e0cb-46b1-880a-e32d81533319.7z,"Letter from JCRS to Mrs. Yetta Bernick, 1907 March 1"
c1f72431-f1be-407e-b03f-67c5544de8ad,B,UPLOADED,AIP,392138,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,c1f7/2431/f1be/407e/b03f/67c5/544d/e8ad/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0021.00017_transfer-c1f72431-f1be-407e-b03f-67c5544de8ad.7z,"Telegram from JCRS to Mr. Jacob Blum, 1907 May 31"
38aa9eec-e89a-43f3-aee2-ab921ebaf934,B,UPLOADED,AIP,1298209,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,38aa/9eec/e89a/43f3/aee2/ab92/1eba/f934/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0021.00013_transfer-38aa9eec-e89a-43f3-aee2-ab921ebaf934.7z,"Letter from JCRS to Mr. Jacob Blum, 1907 May 15"
3501585b-1770-44fc-9a88-b988f7bbf2e4,B,UPLOADED,AIP,1491872,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,3501/585b/1770/44fc/9a88/b988/f7bb/f2e4/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0004.00001_transfer-3501585b-1770-44fc-9a88-b988f7bbf2e4.7z,"Benjamin Samowitz's Application to JCRS, 2010 October 15"
a07de84b-9fa5-4e1c-b1da-fb19e3d33b64,B,UPLOADED,AIP,246659,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,a07d/e84b/9fa5/4e1c/b1da/fb19/e3d3/3b64/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0040.00013_transfer-a07de84b-9fa5-4e1c-b1da-fb19e3d33b64.7z,"Postcard from S.S. Garson to JCRS, 1908 July 14"
bfa73dc5-bd73-41a6-a8e3-29405b0a7df9,B,UPLOADED,AIP,248881,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,bfa7/3dc5/bd73/41a6/a8e3/2940/5b0a/7df9/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0002.00017_transfer-bfa73dc5-bd73-41a6-a8e3-29405b0a7df9.7z,"Visiting Card from Mr and Mrs S. J. Blumberg, 1909"
b341df86-368c-4206-aea9-12836c21673e,B,UPLOADED,AIP,570585,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,b341/df86/368c/4206/aea9/1283/6c21/673e/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0016.00005_transfer-b341df86-368c-4206-aea9-12836c21673e.7z,"Letter from JCRS to Mr. Holmstock, 1906 November 8"
8fb4de60-6c26-4405-a43e-38915edc31e8,B,UPLOADED,AIP,686925,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,8fb4/de60/6c26/4405/a43e/3891/5edc/31e8/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0037.00003_transfer-8fb4de60-6c26-4405-a43e-38915edc31e8.7z,"Letter from JCRS to Rabbi Congregation Aaron, 1906 December 5"
b9ddb8b6-178e-4048-8110-4478fa269071,B,UPLOADED,AIP,207403353,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,b9dd/b8b6/178e/4048/8110/4478/fa26/9071/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.05.0206.00002.00012_transfer-b9ddb8b6-178e-4048-8110-4478fa269071.7z,"Sanatorium, Volume 6, Number 2 (March-April 1912), 1912"
36fe8638-a76b-4cdb-b6be-fa01e555bc8a,B,UPLOADED,AIP,455952,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,36fe/8638/a76b/4cdb/b6be/fa01/e555/bc8a/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0040.00011_transfer-36fe8638-a76b-4cdb-b6be-fa01e555bc8a.7z,"Letter from JCRS to Mr. S.S. Garson, 1907 June 18"
8578264b-54d4-49cd-9a1a-a286d29325c1,B,UPLOADED,AIP,562698,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,8578/264b/54d4/49cd/9a1a/a286/d293/25c1/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0011.00006_transfer-8578264b-54d4-49cd-9a1a-a286d29325c1.7z,"Letter from JCRS to ""Whom it May Concern"", 1906 November 7"
100dd9d6-9f91-4043-a311-91488533636c,B,UPLOADED,AIP,655093,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,100d/d9d6/9f91/4043/a311/9148/8533/636c/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0009.00005_transfer-100dd9d6-9f91-4043-a311-91488533636c.7z,"Letter from JCRS to Mr. H. Citron, 1906 December 24"
d137b53e-31c2-496f-a738-d294a8025dfd,B,UPLOADED,AIP,823844,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,d137/b53e/31c2/496f/a738/d294/a802/5dfd/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0032.00003_transfer-d137b53e-31c2-496f-a738-d294a8025dfd.7z,"Application of Sam Simon to JCRS, 1906 November 17"
e1c7ed46-5402-4992-9bef-65b7fd54d7b5,B,UPLOADED,AIP,636861,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,e1c7/ed46/5402/4992/9bef/65b7/fd54/d7b5/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0034.00001_transfer-e1c7ed46-5402-4992-9bef-65b7fd54d7b5.7z,"Letter from United States Grand Lodge, I.O.B.A to JCRS, 1906 November 23"
cafa30f1-1ac0-4c0c-8f3b-92b8e63fe894,B,UPLOADED,AIP,441332489,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,cafa/30f1/1ac0/4c0c/8f3b/92b8/e63f/e894/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.05.0206.00001.00033_transfer-cafa30f1-1ac0-4c0c-8f3b-92b8e63fe894.7z,"Sanatorium, Volume 20, Number 2 (April, May, June 1926), 1926"
10e87f3d-1222-47ec-8d14-6ef4d8bac2ee,B,UPLOADED,AIP,107726298,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,10e8/7f3d/1222/47ec/8d14/6ef4/d8ba/c2ee/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.05.0206.00001.00017_transfer-10e87f3d-1222-47ec-8d14-6ef4d8bac2ee.7z,"Sanatorium, Volume 16, Number 2 (March, April, May 1922), 1922"
530f482e-adb4-4755-b324-7b7a47f007c7,B,UPLOADED,AIP,1659784,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,530f/482e/adb4/4755/b324/7b7a/47f0/07c7/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0003.00002_transfer-530f482e-adb4-4755-b324-7b7a47f007c7.7z,"Samuel Krawitz Application for Admittance to JCRS, 1906 October 9"
796d53bc-8f9c-4324-a1e3-e7188a7f4aa6,B,UPLOADED,AIP,456064,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,796d/53bc/8f9c/4324/a1e3/e718/8a7f/4aa6/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0015.00007_transfer-796d53bc-8f9c-4324-a1e3-e7188a7f4aa6.7z,"Memo from S.S. Gordon to JCRS, 1906 November 22"
3a7577c9-2ced-45b1-a102-78cf95e1099a,B,UPLOADED,AIP,631696,/api/v2/location/11a1c5ca-cb7e-448e-9ece-57f671e94057/,3a75/77c9/2ced/45b1/a102/78cf/95e1/099a/a5efb5d1-0484-429c-95a5-15c12ff40ca0_B002.01.0098.0021.00027_transfer-3a7577c9-2ced-45b1-a102-78cf95e1099a.7z,"Letter from JCRS to Mrs. Lena Siegle, 1908 December 29"
